CU,CHILD CU,STOCK CODE,QTY,,,,,,,,,,,,,,
SWPBMA2C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA2C,ASSY822-2,,1.00,,,,,,,,,,,,,,
SWPBMA2C,,001420068,11.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA2L,ASSY822-2,,1.00,,,,,,,,,,,,,,
SWPBMA2L,,001420068,11.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA2SER,ASSY822-2,,1.00,,,,,,,,,,,,,,
SWPBMA2SER,,001420068,11.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA3B,ASSY823-1,,1.00,,,,,,,,,,,,,,
SWPBMA3B,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA3C,ASSY823-1,,1.00,,,,,,,,,,,,,,
SWPBMA3C,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA3L,ASSY823-1,,1.00,,,,,,,,,,,,,,
SWPBMA3L,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA3SER,ASSY823-1,,1.00,,,,,,,,,,,,,,
SWPBMA3SER,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA4B,ASSY823-2,,1.00,,,,,,,,,,,,,,
SWPBMA4B,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA4C,ASSY823-2,,1.00,,,,,,,,,,,,,,
SWPBMA4C,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA4L,ASSY823-2,,1.00,,,,,,,,,,,,,,
SWPBMA4L,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA4SER,ASSY823-2,,1.00,,,,,,,,,,,,,,
SWPBMA4SER,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY808-1,,1.00,,,,,,,,,,,,,,
SWPBMA5B,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA5B,,001420068,12.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY808-1,,1.00,,,,,,,,,,,,,,
SWPBMA5C,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA5C,,001420068,12.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY808-1,,1.00,,,,,,,,,,,,,,
SWPBMA5L,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA5L,,001420068,12.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY808-1,,1.00,,,,,,,,,,,,,,
SWPBMA5SER,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA5SER,,001420068,12.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY808-2,,1.00,,,,,,,,,,,,,,
SWPBMA6B,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA6B,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY808-2,,1.00,,,,,,,,,,,,,,
SWPBMA6C,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA6C,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY808-2,,1.00,,,,,,,,,,,,,,
SWPBMA6L,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA6L,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY808-2,,1.00,,,,,,,,,,,,,,
SWPBMA6SER,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA6SER,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY808-3,,1.00,,,,,,,,,,,,,,
SWPBMA7B,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA7B,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY808-3,,1.00,,,,,,,,,,,,,,
SWPBMA7C,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA7C,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY803-6,,10.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY808-3,,1.00,,,,,,,,,,,,,,
SWPBMA7L,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA7L,,001420068,13.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY808-3,,1.00,,,,,,,,,,,,,,
SWPBMA7SER,ASSY824-1,,1.00,,,,,,,,,,,,,,
SWPBMA7SER,,001420068,13.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI1B,ASSY821-1,,1.00,,,,,,,,,,,,,,
SWPBMI1B,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI1C,ASSY821-1,,1.00,,,,,,,,,,,,,,
SWPBMI1C,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI1L,ASSY821-1,,1.00,,,,,,,,,,,,,,
SWPBMI1L,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY805-1,,2.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI1SER,ASSY821-1,,1.00,,,,,,,,,,,,,,
SWPBMI1SER,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY803-1,,8.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMI2B,ASSY821-2,,1.00,,,,,,,,,,,,,,
SWPBMI2B,,001420068,12.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY803-1,,8.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMI2C,ASSY821-2,,1.00,,,,,,,,,,,,,,
SWPBMI2C,,001420068,12.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY803-1,,8.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMI2L,ASSY821-2,,1.00,,,,,,,,,,,,,,
SWPBMI2L,,001420068,12.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY803-1,,8.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY805-1,,2.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMI2SER,ASSY821-2,,1.00,,,,,,,,,,,,,,
SWPBMI2SER,,001420068,12.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMI3ABC,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3ABC,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI3AL,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3AL,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY803-1,,10.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY805-6,,3.00,,,,,,,,,,,,,,
SWPBMI3B,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3B,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI3C,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3C,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI3CU,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3CU,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY805-1,,1.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI3L,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3L,,001420068,10.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY801-1,,1.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY801-6,,1.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY803-1,,2.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY805-1,,2.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBMI3SER,ASSY845-1,,1.00,,,,,,,,,,,,,,
SWPBMI3SER,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1ABC,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1ABC,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBPT1ABC,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1ABC,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1ABC,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1AL,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1AL,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT1AL,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBPT1AL,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1AL,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1AL,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1B,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBPT1B,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1B,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1B,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1C,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1C,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT1C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBPT1C,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1C,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1C,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1CU,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1CU,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT1CU,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBPT1CU,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1CU,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1CU,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1L,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1L,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT1L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBPT1L,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1L,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1L,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT1SER,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT1SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBPT1SER,ASSY805-1,,2.00,,,,,,,,,,,,,,
SWPBPT1SER,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT1SER,ASSY847-3,,1.00,,,,,,,,,,,,,,
SWPBPT1SER,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2ABC,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT2ABC,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBPT2ABC,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2ABC,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2ABC,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2AL,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT2AL,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT2AL,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBPT2AL,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2AL,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2AL,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2B,ASSY803-1,,5.00,,,,,,,,,,,,,,
